bedrooms,bathrooms_group,log_sqft_living,log_lot,sqft_basement_cat,waterfront,view,condition,grade_categ,lat,long,zona,yr_renovated_catg,price_categ1
3,0,3.0086001717619175,3.7781512503836434,0,0,0,3,1,47.5254,-122.318,1,0,B1
3,1,3.255272505103306,3.954724790979063,1,0,0,3,1,47.7722,-122.312,1,0,B1
4,1,3.525044807036845,3.5742628297070267,1,0,0,3,1,47.6782,-122.365,2,0,C1
3,0,3.093421685162235,3.685024785105714,0,0,0,4,1,47.5166,-122.269,1,0,B1
3,0,3.3979400086720375,3.918502139636174,1,0,0,4,1,47.4973,-122.177,1,0,B1
5,1,3.4578818967339924,3.6494322232416168,1,0,0,3,1,47.675,-122.39,2,0,B1
2,0,3.1367205671564067,3.9242792860618816,0,0,0,3,1,47.7344,-122.336,1,0,B1
4,1,3.4471580313422194,3.6020599913279625,0,0,0,3,1,47.6695,-122.339,2,0,C1
4,0,3.1583624920952498,3.8262044234992527,0,0,0,4,1,47.3056,-122.217,1,0,B1
3,1,3.2174839442139063,3.858416877723488,1,0,0,3,1,47.7237,-122.335,1,0,B1
4,1,3.305351369446624,3.862667950228588,0,0,0,3,1,47.401,-122.171,1,0,B1
2,0,2.9030899869919438,3.8129133566428557,0,0,0,4,1,47.7621,-122.358,1,0,B1
5,1,3.6324572921847245,4.310587114890355,0,0,0,4,2,47.6217,-122.239,2,0,C1
3,1,3.2041199826559246,3.845098040014257,0,0,0,4,1,47.3534,-122.057,1,0,B1
3,1,3.4183012913197452,4.896763140958216,1,0,3,4,1,47.2584,-122.093,1,0,B1
2,0,2.9508514588885464,2.9845273133437926,0,0,0,3,1,47.6187,-122.301,2,0,B1
3,0,3.130333768495006,4.008600171761918,0,0,0,3,1,47.6159,-122.05,2,0,B1
3,1,3.2121876044039577,3.2245330626060857,0,0,0,3,1,47.7048,-122.353,1,0,B1
3,1,3.278753600952829,4.265148138815467,0,0,0,3,1,47.6326,-122.015,2,1,B1
4,1,3.5185139398778875,4.186815124447454,1,0,3,3,1,47.526,-122.225,2,1,C1
3,0,3.1931245983544616,3.8920946026904804,0,0,0,3,1,47.4549,-122.287,1,0,B1
3,0,3.220108088040055,3.8585973449946924,1,0,0,3,1,47.4962,-122.32,1,0,B1
3,0,3.143014800254095,4.204119982655925,0,0,0,4,1,47.2898,-122.251,1,0,B1
3,0,3.2833012287035497,3.8364507137201547,1,0,2,3,1,47.5193,-122.274,1,0,B1
4,1,3.4183012913197452,4.000694315866355,0,0,0,3,1,47.5295,-122.179,1,0,B1
3,0,3.278753600952829,3.978317496746751,0,0,0,3,1,47.2843,-122.357,1,0,B1
5,1,3.361727836017593,4.060886623004662,1,0,0,3,1,47.3812,-122.223,1,0,B1
4,1,3.250420002308894,3.5563025007672873,0,0,0,3,1,47.3665,-122.017,1,0,B1
3,1,3.2095150145426308,2.999130541287371,1,0,0,3,1,47.5401,-122.027,2,0,B1
3,0,3.0170333392987803,3.9030899869919438,0,0,0,4,1,47.4711,-122.35,1,0,B1
4,1,3.4345689040341987,4.019324037153691,1,0,2,3,2,47.5564,-122.158,2,0,C1
4,1,3.359835482339888,3.7200765727681406,0,0,0,3,1,47.4916,-122.162,1,0,B1
3,1,3.3783979009481375,4.676510710282554,0,0,0,3,1,47.4517,-122.084,1,0,B1
3,1,3.4927603890268375,3.954965731058421,0,0,0,3,1,47.4369,-122.147,1,0,B1
4,1,3.4099331233312946,3.644635503768153,0,0,0,3,1,47.7076,-122.232,1,0,C1
3,1,3.161368002234975,3.0224283711854865,1,0,0,3,1,47.6754,-122.374,2,0,B1
4,0,3.2174839442139063,3.6762362167633116,1,0,0,3,1,47.7359,-122.18,1,0,B1
3,0,3.0791812460476247,3.795184589682424,1,0,0,3,1,47.6222,-122.287,2,0,C1
3,0,3.392696953259666,3.983175072037813,1,0,1,4,1,47.3996,-122.32,1,0,B1
4,1,3.4800069429571505,3.85751341477669,0,0,0,3,1,47.6948,-122.178,2,0,C1
3,0,2.9822712330395684,4.007790437445979,0,0,0,3,1,47.7231,-122.229,1,0,B1
1,0,2.8573324964312685,3.7075701760979363,0,0,0,3,1,47.6821,-122.38,2,0,B1
4,0,3.225309281725863,4.287913647076033,1,0,0,4,1,47.4552,-122.202,1,0,B1
3,0,3.3654879848909,3.896250562461638,1,0,0,3,1,47.4524,-122.146,1,0,B1
4,0,3.0253058652647704,3.7596678446896306,1,0,0,3,1,47.6562,-122.389,2,0,B1
4,1,3.3891660843645326,3.6280822609906793,0,0,0,3,1,47.7048,-122.113,2,0,C1
5,1,3.2329961103921536,3.9876662649262746,0,0,0,4,1,47.5903,-122.157,2,0,B1
2,0,2.8976270912904414,3.8750612633917,0,0,0,3,1,47.7644,-122.198,1,0,B1
4,1,3.568201724066995,4.096910013008056,1,0,0,5,1,47.5403,-122.168,2,0,B1
5,0,3.568201724066995,3.9609461957338312,1,0,0,3,1,47.5086,-122.258,1,0,B1
4,1,3.6464037262230695,4.871327700079892,0,0,0,3,2,47.6392,-121.988,2,0,C1
5,1,3.459392487759231,3.838974954955468,1,0,0,3,1,47.4332,-122.144,1,1,B1
3,0,3.2695129442179165,4.785044958331544,1,0,0,4,1,47.3796,-122.102,1,0,B1
4,1,3.399673721481038,3.657342736814626,0,0,0,3,1,47.5962,-122.039,2,0,C1
3,0,3.2068258760318495,3.7927417858347487,1,0,0,4,1,47.3004,-122.383,1,0,B1
3,1,3.357934847000454,4.036588976755405,0,0,0,3,1,47.6217,-122.034,2,0,B1
2,0,2.886490725172482,3.845098040014257,0,0,0,3,1,47.5654,-121.89,1,0,B1
3,0,3.3096301674258988,3.6849350826408895,1,0,0,4,1,47.6778,-122.302,2,0,C1
3,0,3.2648178230095364,3.90848501887865,1,0,0,4,1,47.455,-122.35,1,0,B1
4,1,3.450249108319361,4.060697840353612,0,0,0,3,2,47.5826,-122.028,2,0,C1
6,0,3.4653828514484184,3.6989700043360187,1,0,0,4,1,47.6024,-122.295,2,0,C1
4,1,3.3483048630481607,4.017617573339674,1,0,0,5,1,47.5816,-122,2,0,B1
3,0,3.155336037465062,4.305200845276408,0,0,0,3,1,47.5619,-122.183,2,0,B1
2,1,3.4785664955938436,4.205475036740891,1,0,3,4,1,47.5643,-122.16,2,0,C1
4,0,3.4955443375464483,4.261334253799131,0,0,0,3,1,47.7402,-122.348,1,0,C1
3,0,3.3783979009481375,3.6485551556626707,1,0,1,3,1,47.5826,-122.378,1,0,C1
3,1,3.4471580313422194,3.7634279935629373,1,0,0,3,1,47.6493,-122.413,2,1,C1
3,1,3.184691430817599,3.584331224367531,0,0,0,3,1,47.5691,-122.007,2,0,B1
3,0,3.2671717284030137,3.761551988564182,1,0,0,3,1,47.5446,-122.296,1,0,B1
4,1,3.507855871695831,4.306446473662239,0,0,0,3,2,47.5692,-122.192,2,0,C1
4,1,3.525044807036845,5.299404868957171,0,0,0,3,2,47.3602,-121.988,1,0,C1
5,1,3.593286067020457,4.057361762985039,0,0,0,3,1,47.5766,-122.151,2,1,C1
2,0,3.0086001717619175,3.8888531669829365,0,0,0,4,1,47.499,-122.301,1,1,B1
5,1,3.6532125137753435,3.910090545594068,0,0,0,3,2,47.4832,-122.145,1,0,C1
5,1,3.481442628502305,3.869818207979328,1,0,0,3,1,47.553,-122.354,1,0,B1
3,1,3.469822015978163,3.8239304551255637,0,0,0,3,1,47.5577,-122.026,2,0,C1
4,1,3.380211241711606,3.546542663478131,1,0,0,3,1,47.6295,-122.346,2,1,C1
5,1,3.4082399653118496,4.670115916485489,0,0,0,3,1,47.7125,-121.915,1,0,C1
3,0,3.287801729930226,5.22304142027004,1,1,1,4,1,47.459,-122.504,1,0,B1
4,1,3.496929648073215,3.906335041805091,0,0,0,3,1,47.3091,-122.343,1,0,B1
4,1,3.4216039268698313,4.544935765881503,0,0,0,3,1,47.4242,-122.181,1,0,B1
4,0,3.4471580313422194,3.931457870689005,1,0,0,4,1,47.6869,-122.126,2,0,C1
3,0,3.187520720836463,4.074011446008945,0,0,0,4,1,47.4755,-122.157,1,0,B1
4,0,3.1172712956557644,3.936513742478893,1,0,0,3,1,47.5104,-122.342,1,0,B1
3,0,3.143014800254095,3.9395192526186187,1,0,3,4,1,47.4725,-122.202,1,0,B1
2,1,3.12057393120585,4.688304113387872,0,0,0,3,1,47.5157,-121.924,2,0,B1
2,0,3.1583624920952498,3.796921075330169,0,0,0,3,1,47.7028,-122.013,2,0,B1
4,1,3.3541084391474008,3.8750612633917,1,0,0,3,1,47.4645,-122.196,1,0,B1
4,1,3.406540180433955,4,1,0,0,3,1,47.6208,-122.141,2,0,C1
4,1,3.287801729930226,3.8165726960261033,0,0,0,3,1,47.3701,-122.041,1,0,B1
4,1,3.362293937964231,4.22533513181854,0,0,0,3,1,47.7266,-121.966,1,0,B1
4,0,3.3138672203691533,3.9924651478080433,0,0,0,4,1,47.5867,-122.174,2,0,B1
4,1,3.4668676203541096,3.9384696883676455,0,0,0,3,1,47.5164,-122.19,1,0,B1
5,1,3.481442628502305,3.9745116927373285,1,0,0,4,1,47.7515,-122.353,1,0,B1
4,1,3.406540180433955,4.111195280207131,0,0,0,3,1,47.5623,-122.109,2,0,C1
3,1,3.2355284469075487,3.123851640967086,1,0,0,3,1,47.62,-122.309,2,0,C1
3,1,3.250420002308894,4.041392685158225,1,0,0,4,1,47.5574,-122.149,2,0,B1
5,1,3.3636119798921444,3.919235037923251,1,0,0,3,1,47.7212,-122.211,1,0,B1
2,0,3.1789769472931693,4.298285285484084,0,0,0,3,1,47.4924,-122.34,1,0,B1
3,0,3.0043213737826426,4.06725688923815,0,0,0,3,1,47.4849,-122.301,1,0,B1
2,0,3.0211892990699383,5.605698211758964,0,0,3,5,1,47.2221,-122.059,1,0,B1
4,0,3.315970345456918,3.876160084825628,1,0,0,3,1,47.632,-122.119,2,0,B1
4,1,3.519827993775719,4.633448255366466,0,0,0,3,1,47.7232,-122.131,2,0,C1
3,1,3.3729120029701067,3.439332693830263,1,0,1,3,1,47.7142,-122.281,1,0,B1
3,1,3.167317334748176,3.598899887063883,0,0,0,3,1,47.6816,-122.035,2,0,B1
2,0,2.8808135922807914,4.528929549036754,0,0,0,4,0,47.4703,-122.076,1,0,B1
3,1,3.3560258571931225,3.611510887126656,1,0,0,3,1,47.5356,-122.384,2,0,B1
3,0,3.164352855784437,3.866936817731639,0,0,0,3,1,47.7436,-121.979,1,0,B1
3,0,3.0718820073061255,3.775610448006361,0,0,0,4,1,47.7281,-122.299,1,0,B1
3,0,3.2764618041732443,3.8785217955012063,1,0,0,3,1,47.7322,-122.185,1,0,B1
4,1,3.3820170425748683,3.876044550246095,0,0,0,3,1,47.4388,-122.142,1,0,B1
4,1,3.3979400086720375,4.301029995663981,1,0,0,4,1,47.5901,-122.198,2,0,C1
3,1,3.155336037465062,3.0236639181977933,0,0,0,3,1,47.684,-122.388,2,0,B1
3,1,3.3506356082589543,3.681241237375587,0,0,0,3,1,47.2581,-122.2,1,0,B1
4,1,3.5415792439465807,4.0850764114720945,0,0,0,4,2,47.6404,-122.171,2,0,C1
3,0,3.2405492482826,4.471247692495605,0,0,0,4,1,47.481,-122.115,1,0,B1
4,1,3.3710678622717363,3.591509808994654,0,0,0,3,1,47.5305,-122.351,1,0,B1
4,1,3.399673721481038,4.291146761731886,1,0,0,4,1,47.7041,-122.241,1,0,B1
5,1,3.7331972651065692,4.128108349103107,1,0,0,4,2,47.6306,-122.288,2,0,C1
3,0,3.0718820073061255,3.845098040014257,0,0,0,4,1,47.2966,-122.374,1,0,B1
3,1,3.2121876044039577,3.777861624176242,0,0,0,3,1,47.4738,-122.19,1,0,B1
2,0,3.230448921378274,3.902655475217926,1,0,0,4,1,47.3031,-122.385,1,0,B1
3,1,3.230448921378274,3.792391689498254,0,0,0,3,1,47.2621,-122.221,1,0,B1
4,1,3.4183012913197452,4.1391546584069046,1,0,2,4,1,47.58,-122.285,1,0,C1
3,1,3.4756711883244296,4.50838156225162,0,0,0,4,1,47.7718,-122.095,2,0,B1
4,0,3.3820170425748683,3.8305886686851442,1,0,0,4,1,47.6946,-122.336,2,0,B1
4,1,3.3364597338485296,3.8455321174935753,1,0,0,3,1,47.672,-122.169,2,0,B1
4,1,3.4183012913197452,4.020734085411515,0,0,0,3,1,47.6732,-122.143,2,0,C1
3,0,3.0681858617461617,3.5224442335063197,0,0,0,4,1,47.3155,-122.182,1,0,B1
3,1,3.357934847000454,3.7596678446896306,1,0,1,4,1,47.5641,-122.393,2,0,B1
3,0,3.3096301674258988,4.1180993120779945,1,0,0,3,1,47.478,-122.278,1,0,B1
3,0,3.0755469613925306,4.0050088206723675,0,0,0,3,1,47.385,-122.085,1,0,B1
2,0,3.141136090120739,3.2605483726369795,0,0,0,3,1,47.7525,-122.244,1,0,B1
3,1,3.2174839442139063,3.2643455070500926,1,0,0,4,1,47.6666,-122.367,2,0,B1
4,0,3.2380461031287955,3.8662873390841948,0,0,0,4,1,47.3467,-122.307,1,0,B1
3,1,3.290034611362518,3.910090545594068,0,0,0,4,1,47.3875,-122.161,1,0,B1
3,0,3.173186268412274,3.9227773419287977,0,0,0,3,1,47.3962,-122.189,1,0,B1
3,0,3.164352855784437,3.8992731873176036,0,0,0,3,1,47.359,-122.049,1,0,B1
3,0,3.146128035678238,3.946452265013073,0,0,0,4,1,47.7273,-122.309,1,0,B1
2,0,2.9731278535996988,3.9234512696396515,0,0,0,3,1,47.5065,-122.364,1,0,B1
3,1,3.103803720955957,3.0718820073061255,0,0,0,3,1,47.6697,-122.392,2,0,B1
3,0,3.1271047983648077,3.926856708949692,0,0,0,4,1,47.4405,-122.28,1,0,B1
3,1,3.2121876044039577,4.089728533074736,0,0,0,4,1,47.4279,-122.161,1,0,B1
4,1,3.326335860928751,4.176091259055681,0,0,0,4,1,47.7159,-122.1,2,0,B1
3,0,3.3283796034387376,3.5826314394896364,0,0,0,3,1,47.5506,-122.281,1,0,B1
3,0,3.0492180226701815,3.716003343634799,0,0,0,5,1,47.3638,-122.088,1,0,B1
3,0,3.1931245983544616,3.947090464219622,0,0,0,3,1,47.4312,-122.171,1,0,B1
4,1,3.3443922736851106,3.884512159190394,0,0,0,4,1,47.5424,-122.168,2,0,B1
3,1,3.404833716619938,3.7491176623563223,0,0,0,3,1,47.4965,-122.157,1,0,B1
2,1,3.110589710299249,3.12515582958053,0,0,0,3,1,47.6719,-122.382,2,0,B1
3,0,3.387389826338729,4.122215878272827,1,0,0,4,1,47.375,-122.227,1,0,B1
3,0,3.2528530309798933,3.993876914941211,1,0,0,4,1,47.6989,-122.12,2,0,B1
3,0,3.0755469613925306,3.7075701760979363,1,0,0,4,1,47.5346,-122.385,2,0,B1
3,0,3.0492180226701815,4.021189299069938,0,0,0,4,1,47.7267,-122.226,1,0,B1
1,0,2.9138138523837167,4.775806982758956,0,0,0,3,1,47.5316,-121.764,2,0,B1
3,0,3.1789769472931693,3.925982100327103,1,0,0,4,1,47.6226,-122.103,2,0,B1
3,1,3.3096301674258988,3.8752349464501648,0,0,0,3,1,47.5718,-122.021,2,0,B1
4,1,3.5185139398778875,5.218871467700548,0,0,0,3,1,47.7657,-122.028,2,0,C1
3,0,3.1789769472931693,3.6989700043360187,0,0,0,3,1,47.6708,-122.297,2,0,B1
4,0,3.230448921378274,3.9242792860618816,0,0,0,3,1,47.7677,-122.359,2,0,B1
4,0,3.387389826338729,3.905256048748451,1,0,0,4,1,47.7081,-122.374,2,0,C1
2,0,3.041392685158225,3.864689034136851,1,0,0,3,1,47.2874,-122.37,1,0,B1
3,0,3.0791812460476247,3.7867514221455614,1,0,0,4,1,47.6929,-122.287,2,0,B1
4,0,3.155336037465062,3.61066016308988,0,0,0,3,1,47.6696,-122.324,2,0,C1
3,0,3.167317334748176,3.885361220031512,1,0,0,3,1,47.5276,-122.359,1,0,B1
4,1,3.4471580313422194,3.9603280505301433,0,0,0,3,1,47.6123,-122.007,2,0,C1
2,0,3.0086001717619175,3.963787827345555,0,0,0,3,1,47.4461,-121.769,1,0,B1
3,0,3.173186268412274,3.9030899869919438,0,0,0,3,1,47.3817,-122.166,1,0,B1
3,1,3.1172712956557644,3.1119342763326814,1,0,0,3,1,47.5773,-122.409,2,0,B1
2,0,3.012837224705172,3.9437911989293015,0,0,0,3,1,47.4814,-122.341,1,0,B1
3,0,3.103803720955957,3.962369335670021,0,0,0,3,1,47.6706,-122.151,2,0,B1
3,1,3.3138672203691533,3.856366323659248,0,0,0,3,1,47.567,-122.012,2,0,B1
3,1,3.27415784926368,3.342422680822206,1,0,0,3,1,47.6666,-122.367,2,0,B1
3,0,3.1760912590556813,3.380211241711606,0,0,0,5,1,47.6333,-122.362,2,0,B1
7,1,3.4183012913197452,3.8382192219076257,0,0,0,4,1,47.6123,-122.134,2,0,B1
3,0,3.0170333392987803,4.075546961392531,0,0,0,5,1,47.4332,-122.446,1,0,B1
4,1,3.5171958979499744,4.0327396052094935,0,0,0,3,1,47.3904,-122.178,1,0,B1
3,0,3.12057393120585,3.8822398480188234,0,0,0,3,1,47.3635,-122.045,1,0,B1
5,1,3.630427875025024,3.9071963102716016,1,0,0,3,2,47.699,-122.206,2,0,C1
2,0,3.0530784434834195,3.9074651067658563,0,0,0,4,1,47.7064,-122.355,1,0,B1
3,0,3.469822015978163,4.086217415693343,1,0,0,4,1,47.4702,-122.365,1,0,B1
4,1,3.285557309007774,3.8134475442648212,0,0,0,3,1,47.7458,-121.977,1,0,B1
3,0,3.2278867046136734,3.928856533581911,0,0,0,4,1,47.6079,-122.192,2,0,C1
6,1,3.6503075231319366,4.2522946401444495,1,0,3,3,1,47.4514,-122.273,1,0,B1
3,1,3.2278867046136734,4.024977972095625,0,0,0,3,1,47.58,-122.231,2,1,C1
1,0,2.832508912706236,3.8195439355418688,1,0,0,3,1,47.6567,-122.392,2,0,B1
4,0,3.326335860928751,3.667452952889954,1,0,1,3,1,47.6964,-122.4,2,0,B1
4,1,3.369215857410143,3.733999286538387,0,0,0,3,1,47.3773,-122.029,1,0,B1
4,1,3.519827993775719,3.707655323531187,0,0,0,3,1,47.6649,-122.08,2,0,C1
3,1,3.146128035678238,3.8755242639493086,0,0,0,4,1,47.7233,-122.167,1,0,B1
4,1,3.503790683057181,4.5811414989920385,0,0,0,3,1,47.6698,-122.044,2,0,C1
3,1,3.2810333672477277,3.63978521298682,0,0,0,3,1,47.5482,-121.996,2,0,B1
2,0,2.9395192526186187,3.4942937686653326,0,0,0,4,1,47.6659,-122.369,2,0,B1
3,0,3.184691430817599,4.03450813677917,0,0,0,4,1,47.6354,-122.234,2,0,C1
3,0,3.0681858617461617,3.9110510203281263,0,0,0,3,1,47.7479,-122.318,1,0,B1
4,0,3.4149733479708178,4.05403821068487,1,0,0,4,1,47.3954,-122.206,1,0,B1
3,1,3.161368002234975,3.037824750588342,1,0,0,3,1,47.6475,-122.359,2,0,B1
5,1,3.380211241711606,4.128722284338426,1,0,0,5,1,47.6007,-122.117,2,0,B1
2,0,3.060697840353612,3.7554937284151193,0,0,0,4,1,47.4989,-122.171,1,0,B1
3,0,3.167317334748176,3.2281436075977417,1,0,0,3,1,47.6743,-122.316,2,0,B1
2,0,3.1583624920952498,2.8603380065709936,1,0,0,3,1,47.5607,-122.378,1,0,B1
3,0,3.123851640967086,3.894758994371892,0,0,0,3,1,47.4463,-122.127,1,0,B1
3,0,3.0718820073061255,4.022881813332031,1,0,0,4,1,47.6348,-122.032,2,0,B1
4,1,3.482873583608754,3.7781512503836434,0,0,0,3,1,47.3473,-122.03,1,0,B1
4,1,3.3891660843645326,3.9509487143994004,0,0,0,3,1,47.3093,-122.345,1,0,B1
1,0,2.806179973983887,3.8027737252919755,0,0,0,3,1,47.6976,-122.359,2,0,B1
3,0,3.0086001717619175,3.0806264869218056,1,0,0,3,1,47.5445,-122.376,1,0,B1
2,0,2.8129133566428557,3.7323937598229686,0,0,0,3,1,47.6185,-122.295,2,0,B1
3,1,3.406540180433955,3.591064607026499,1,0,2,3,1,47.6415,-122.392,2,1,C1
2,0,3.0644579892269186,3.3979400086720375,0,0,0,3,1,47.6489,-121.911,1,0,B1
4,1,3.416640507338281,3.9425041061680806,1,0,0,4,1,47.5875,-122.229,2,0,C1
5,1,3.6020599913279625,3.9653898702151222,0,0,0,3,1,47.5265,-121.887,1,0,C1
6,1,3.4424797690644486,3.7674527180977733,1,0,0,3,1,47.6466,-122.304,2,0,C1
5,1,3.6444385894678386,4.756354600289802,0,0,0,4,1,47.6554,-122.018,2,0,C1
2,0,3.052693941924968,3.584331224367531,0,0,0,3,1,47.5313,-122.351,1,0,B1
4,1,3.3384564936046046,3.857935264719429,1,0,0,3,1,47.7419,-122.181,1,0,B1
2,0,2.9138138523837167,3.6267508536833932,0,0,1,3,1,47.5294,-122.386,2,0,B1
3,1,3.424881636631067,3.6020599913279625,1,0,0,3,1,47.6186,-122.288,2,0,C1
5,0,3.2278867046136734,3.510545010206612,0,0,0,3,1,47.6746,-122.325,2,0,B1
4,1,3.380211241711606,3.858236335429513,0,0,0,3,1,47.2944,-122.371,1,0,B1
3,1,3.173186268412274,3.232742062720737,0,0,0,3,1,47.7173,-122.299,1,0,B1
4,0,3.225309281725863,3.998520882835038,1,0,0,3,1,47.3923,-122.311,1,0,B1
4,1,3.305351369446624,3.439332693830263,1,0,0,3,1,47.6053,-122.291,2,1,B1
3,0,3.0863598306747484,3.161368002234975,1,0,0,3,1,47.6361,-122.368,2,0,B1
4,1,3.3502480183341627,3.5696079675468244,0,0,0,3,1,47.3551,-122.061,1,0,B1
4,0,3.2068258760318495,3.8228216453031045,0,0,0,3,1,47.3085,-122.358,1,0,B1
3,0,3.164352855784437,3.7024305364455254,1,0,0,3,1,47.7112,-122.357,1,0,B1
3,1,3.3242824552976926,3.871222556759707,0,0,0,4,1,47.3935,-122.169,1,0,B1
3,0,3.0569048513364727,3.658964842664435,1,0,0,4,1,47.6889,-122.362,2,0,B1
3,1,3.322219294733919,3.880070084064067,0,0,0,3,1,47.3072,-122.391,1,0,B1
4,1,3.3909351071033793,3.8662873390841948,0,0,0,3,1,47.3061,-122.349,1,0,B1
4,0,3.3560258571931225,4.433321711630784,1,0,0,5,1,47.7637,-122.281,1,0,B1
5,0,3.225309281725863,3.9242792860618816,0,0,0,4,1,47.3035,-122.307,1,0,B1
3,0,3.103803720955957,3.852967691028818,0,0,0,4,1,47.422,-122.321,1,0,B1
3,0,3.2528530309798933,4.079181246047625,1,0,0,3,1,47.3945,-122.313,1,0,B1
4,1,3.603144372620182,4.1397846642937,0,0,0,3,2,47.5229,-122.152,1,0,C1
4,0,3.305351369446624,4.207365037469072,0,0,0,3,1,47.3413,-122.048,1,0,B1
3,0,3.155336037465062,3.9030899869919438,0,0,0,4,1,47.5874,-122.136,2,0,B1
4,1,3.4913616938342726,4.163399932786864,0,0,0,3,1,47.7302,-121.974,1,0,B1
2,0,3.0863598306747484,4.007320952922744,1,0,0,3,1,47.7297,-122.327,1,0,B1
3,1,3.550228353055094,4.515966518620907,0,0,0,3,1,47.7292,-122.082,2,0,C1
3,1,3.3909351071033793,3.7013088852280753,0,0,0,3,1,47.372,-122.102,1,0,B1
3,0,3.278753600952829,3.9836262871245345,0,0,0,3,1,47.3352,-122.344,1,0,B1
3,0,3.24551266781415,5.371481630906706,0,0,0,3,1,47.6735,-122.041,2,0,B1
3,0,3.2624510897304293,4.087532975734094,0,0,0,4,1,47.2057,-122.003,1,0,B1
4,0,3.3729120029701067,3.8715729355458786,1,0,0,3,1,47.5044,-122.245,1,0,B1
3,1,3.2528530309798933,3.5744942682853273,0,0,0,3,1,47.534,-121.841,2,0,B1
2,0,2.8692317197309762,3.947090464219622,0,0,0,3,1,47.4793,-122.336,1,0,B1
3,1,3.3201462861110542,4.083215862155997,0,0,0,3,1,47.7015,-122.13,2,0,B1
2,0,2.8260748027008264,3.7993405494535817,0,0,0,5,1,47.5161,-122.374,1,0,B1
3,1,3.3541084391474008,4.870971277963138,0,0,0,3,1,47.2704,-122.013,1,0,B1
6,1,3.4771212547196626,3.800717078282385,1,0,2,3,1,47.562,-122.279,1,0,C1
2,0,2.9590413923210934,3.9942731489731704,0,0,0,3,1,47.4572,-122.184,1,0,B1
3,0,3.093421685162235,3.935053589231065,0,0,0,4,1,47.7175,-122.331,1,0,B1
4,0,3.296665190261531,4.002209272988015,0,0,0,3,1,47.3231,-122.103,1,1,B1
2,0,3.1903316981702914,3.380211241711606,0,0,0,4,1,47.654,-122.346,2,0,B1
2,0,2.806179973983887,3.3979400086720375,0,0,0,4,1,47.6776,-122.361,2,0,B1
3,0,3.2695129442179165,4.631443769013172,1,0,0,4,1,47.5898,-122.004,2,0,B1
5,0,3.0863598306747484,3.6232492903979003,1,0,0,4,1,47.6677,-122.321,2,0,B1
3,0,3.0043213737826426,3.8987251815894934,0,0,0,3,1,47.5249,-122.37,1,0,B1
3,1,3.290034611362518,3.8585973449946924,0,0,0,4,1,47.431,-122.285,1,0,B1
3,0,3.230448921378274,3.7596678446896306,1,0,2,5,1,47.5643,-122.38,1,0,B1
3,0,3.155336037465062,3.9476787399369364,0,0,0,3,1,47.7331,-122.299,1,0,B1
3,1,3.404833716619938,3.885361220031512,0,0,1,4,1,47.7175,-122.364,2,1,C1
3,0,3.0170333392987803,3.8152455919165633,0,0,0,3,1,47.4906,-122.306,1,0,B1
4,0,3.164352855784437,3.662757831681574,1,0,2,3,1,47.566,-122.38,1,0,B1
4,1,3.6646419755561257,5.1146376681731915,0,0,0,3,2,47.5885,-121.939,1,0,C1
2,1,3.041392685158225,3.2397998184470986,0,0,0,3,1,47.4499,-122.189,1,0,B1
10,1,3.4653828514484184,3.5734518220354854,1,0,0,4,1,47.6635,-122.32,2,0,C1
2,0,2.863322860120456,3.998912904358786,0,0,0,1,1,47.4808,-122.315,1,0,B1
4,1,3.5575072019056577,3.8024316264307236,1,0,0,3,1,47.4283,-122.102,1,0,B1
4,1,3.3096301674258988,3.6476763132408707,0,0,0,3,1,47.3182,-122.189,1,0,B1
4,1,3.5211380837040362,3.9338414628987213,1,0,0,3,2,47.691,-122.337,2,0,C1
3,0,3.0969100130080562,3.9769915453061504,0,0,0,4,1,47.3675,-122.147,1,0,B1
4,1,3.4578818967339924,3.9681092011281978,1,0,0,3,1,47.4522,-122.123,1,0,B1
3,0,3.255272505103306,3.964542466079137,0,0,0,4,1,47.2739,-122.249,1,0,B1
4,1,3.4683473304121573,3.760648619581356,1,0,0,5,1,47.5589,-122.295,1,0,B1
3,1,3.3891660843645326,3.966047821076454,1,0,4,3,1,47.5476,-122.397,2,1,C1
4,1,3.3560258571931225,3.9283958522567137,1,0,0,5,1,47.5448,-122.174,2,0,B1
4,0,3.1789769472931693,3.8573324964312685,0,0,0,4,1,47.761,-122.307,1,0,B1
2,0,3.0681858617461617,3.0969100130080562,0,0,0,3,1,47.6719,-122.38,2,0,B1
3,0,3.0827853703164503,3.929674317948588,0,0,0,3,1,47.5389,-122.353,1,0,B1
3,1,3.2227164711475833,3.7114697818743276,0,0,0,3,1,47.5707,-121.999,2,0,B1
4,1,3.499687082618404,4.056142262059052,0,0,0,3,1,47.6318,-122.039,2,0,B1
3,0,3.255272505103306,4.008600171761918,0,0,0,3,1,47.4496,-122.146,1,0,B1
3,0,3.089905111439398,4.060773363261706,0,0,0,4,1,47.7017,-122.127,2,0,B1
2,1,3.110589710299249,3.0557604646877348,0,0,0,3,1,47.6718,-122.382,2,0,B1
5,0,3.290034611362518,3.7958800173440754,1,0,0,4,1,47.5511,-122.386,2,0,B1
3,0,2.9731278535996988,4.036429265626675,0,0,0,3,1,47.5121,-122.168,1,0,B1
3,0,3.2013971243204513,4.076057595762826,1,0,2,3,1,47.4427,-122.274,1,0,B1
